-4.875, 0.001290246212121371
-4.255208333333333, 0.015340909090909127
-3.6649305555555554, 0.029371843434343514
-3.074652777777777, 0.054766414141414144
-2.4548611111111107, 0.10063525883838387
-1.8350694444444429, 0.15332228535353543
-1.244791666666666, 0.22189867424242427
-0.6545138888888875, 0.31320233585858603
-0.03472222222222143, 0.411343907828283
0.5850694444444446, 0.5094854797979799
1.145833333333334, 0.6075875946969698
1.7656250000000018, 0.7057291666666669
2.385416666666668, 0.7902343750000002
2.9756944444444446, 0.8610834911616163
3.5954861111111125, 0.9092250631313132
4.215277777777779, 0.9460029987373739
4.805555555555557, 0.9691248421717173
5.366319444444445, 0.9876815025252528
6.015625000000002, 0.9949337121212123
6.635416666666668, 0.9998934659090911
7.225694444444446, 1.0025607638888892
7.815972222222221, 1.0029553345959599
8.40625, 1.0056226325757578
9.026041666666668, 1.006036931818182
9.586805555555557, 1.0086845012626264
10.206597222222221, 1.0090988005050507
10.82638888888889, 1.0095130997474748
