0, 285.0356294536816
1.750000000000002, 344.89311163895474
2.999999999999995, 393.34916864608056
4.499999999999996, 444.65558194774337
5.7499999999999964, 493.11163895486925
7.000000000000001, 533.0166270783847
8.249999999999991, 595.7244655581947
10.000000000000004, 686.935866983373
11, 761.0451306413302
11.999999999999996, 863.6579572446554
12.749999999999996, 946.3182897862233
13.749999999999982, 1048.9311163895486
14.000000000000002, 1128.7410926365794
14.000000000000002, 1185.7482185273157
